"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FF","2023-05-17","97.3","-1.79","5.72","Springer, George",543807,543037,"single","hit_into_play",,,,,5,"George Springer singles on a sharp line drive to right fielder Aaron Judge.   Santiago Espinal to 2nd.","R","R","R","TOR","NYY","X",9,"line_drive",0,0,2023,"-0.84","1.58","-0.25","2.45",,,669289,0,7,"Bot",159.93,96.32,,,624431,,,6.080375384901094,-141.43720257633063,-6.876069606596689,-12.73102286230033,32.42010031431454,-9.525680405185541,"3.52","1.59",169,"104.3",7,"97.6",2417,"6.5",718134,543037,624431,519203,650402,518934,665828,641343,664056,592450,"53.98",0.689,0.65,"0.9",1,1,0,4,54,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",217,"0.077","0.678"
"FF","2023-05-17","94.5","-1.56","5.92","Springer, George",543807,543037,"field_out","hit_into_play",,,,,12,"George Springer grounds out sharply, second baseman Gleyber Torres to first baseman Anthony Rizzo.","R","R","R","TOR","NYY","X",4,"ground_ball",0,1,2023,"-0.97","1.56","0.63","3.66",,,,0,5,"Bot",127.21,141.17,,,624431,,,7.844346208869193,-137.34017714287148,-3.678688377694102,-14.033145749120692,31.0249871130669,-11.76677872674269,"3.52","1.59",46,"102.7",-2,"94.4",2352,"6.3",718134,543037,624431,519203,650402,518934,665828,641343,664056,592450,"54.15",0.463,0.419,"0",1,0,0,4,38,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",215,"-0.029","-0.2"
"FF","2023-05-17","95.8","-1.7","5.94","Springer, George",543807,543037,,"foul",,,,,3,"George Springer grounds out sharply, second baseman Gleyber Torres to first baseman Anthony Rizzo.","R","R","R","TOR","NYY","S",,,0,0,2023,"-1.02","1.61","0.28","2.96",,,,0,5,"Bot",,,,,624431,,,7.534792756488009,-139.04587687946977,-5.805894596403279,-15.039200008228121,35.670537215182456,-10.246889159870173,"3.52","1.59",240,"74.1",36,"95.1",2471,"6.4",718134,543037,624431,519203,650402,518934,665828,641343,664056,592450,"54.13",,,,,,,,38,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",218,"0","-0.038"
"FF","2023-05-17","95.4","-1.76","5.96","Springer, George",543807,543037,"field_out","hit_into_play",,,,,2,"George Springer pops out to second baseman Gleyber Torres.","R","R","R","TOR","NYY","X",4,"popup",0,1,2023,"-0.86","1.36","-0.13","3.33",,,,0,3,"Bot",150.73,135.32,,,624431,,,6.216553648091085,-138.74577299660467,-4.283243642368388,-12.527519078783344,34.36808348363553,-13.93307736705968,"3.52","1.59",175,"79.1",58,"94.9",2369,"6.3",718134,543037,624431,519203,650402,518934,665828,641343,664056,592450,"54.24",0.031,0.032,"0",1,0,0,3,22,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",211,"-0.025","-0.2"
"FF","2023-05-17","94","-1.73","5.95","Springer, George",543807,543037,,"called_strike",,,,,2,"George Springer pops out to second baseman Gleyber Torres.","R","R","R","TOR","NYY","S",,,0,0,2023,"-0.89","1.45","-0.2","3.21",,,,0,3,"Bot",,,,,624431,,,5.939543723885959,-136.59548410534254,-4.505776691707711,-12.458057157481276,33.41767863135386,-13.339215761135911,"3.61","1.66",,,,"93.4",2300,"6.3",718134,543037,624431,519203,650402,518934,665828,641343,664056,592450,"54.21",,,,,,,,22,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",213,"0","-0.038"
"SI","2023-05-17","93.4","-2.32","5.62","Springer, George",543807,650633,"walk","ball",,,,,12,"George Springer walks.","R","R","R","TOR","NYY","B",,,3,1,2023,"-1.29","0.62","1.73","2.72",,,,0,9,"Bot",,,,,624431,,,13.199957420212103,-135.33131278445697,-3.0294430791843165,-18.71573110036739,28.712304492732876,-24.057395669540103,"3.5","1.61",,,,"93.1",2286,"6.3",718134,650633,624431,519203,650402,518934,683011,665828,664056,592450,"54.21",,0.695903,"0.7",1,0,0,,72,5,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",217,"0.074","0.232"
"ST","2023-05-17","81.5","-2.5","5.5","Springer, George",543807,650633,,"ball",,,,,14,"George Springer walks.","R","R","R","TOR","NYY","B",,,2,1,2023,"1.7","0.31","0.2","0.48",,,,0,9,"Bot",,,,,624431,,,2.79308852531912,-118.65251622928125,-5.23679007255797,15.41853403583897,24.361157030964254,-28.381017156141276,"3.53","1.63",,,,"81.2",2864,"6.2",718134,650633,624431,519203,650402,518934,683011,665828,664056,592450,"54.27",,,,,,,,72,4,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",66,"0","0.116"
"SI","2023-05-17","93.4","-2.36","5.6","Springer, George",543807,650633,,"called_strike",,,,,6,"George Springer walks.","R","R","R","TOR","NYY","S",,,2,0,2023,"-1.33","0.71","0.36","2.35",,,,0,9,"Bot",,,,,624431,,,9.971856987498954,-135.64406985178746,-4.118190153014386,-18.692155992562984,31.263124204163333,-22.71634627130634,"3.52","1.58",,,,"93.5",2339,"6.6",718134,650633,624431,519203,650402,518934,683011,665828,664056,592450,"53.91",,,,,,,,72,3,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",211,"0","-0.058"
"FF","2023-05-17","94","-1.67","6.14","Springer, George",543807,543037,"field_error","hit_into_play",,,,,6,"George Springer reaches on a throwing error by shortstop Oswaldo Cabrera.","R","R","R","TOR","NYY","X",6,"ground_ball",0,0,2023,"-0.48","1.66","0.57","2.76",,,,0,1,"Bot",97.96,143.24,,,624431,,,6.875776333424599,-136.53047152763375,-6.628626087054023,-7.706868991680297,33.67477189242945,-10.125208306200046,"3.52","1.59",107,"79.9",9,"93.3",2314,"6.3",718134,543037,624431,519203,650402,518934,665828,641343,664056,592450,"54.22",0.411,0.394,"0.9",1,0,0,4,4,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",207,"0.036","0.42"
"SI","2023-05-17","94.1","-2.61","5.57","Springer, George",543807,650633,,"ball",,,,,14,"George Springer walks.","R","R","R","TOR","NYY","B",,,1,0,2023,"-1.54","0.57","1.29","1.63",,,,0,9,"Bot",,,,,624431,,,13.461641953985703,-136.2495376058899,-5.723280981203786,-22.1747190722503,29.498333476701294,-23.868149336962663,"3.59","1.63",,,,"93.7",2338,"6.3",718134,650633,624431,519203,650402,518934,683011,665828,664056,592450,"54.18",,,,,,,,72,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",224,"0","0.064"
"SL","2023-05-16","80.3","-2.09","4.92","Springer, George",543807,543901,"force_out","hit_into_play",,,,,14,"George Springer grounds into a force out, third baseman Isiah Kiner-Falefa to second baseman Gleyber Torres.   Kevin Kiermaier out at 2nd.    George Springer to 1st.","R","R","R","TOR","NYY","X",5,"ground_ball",2,2,2023,"1.34","-0.55","0.84","2.11",,,595281,0,7,"Bot",108.22,175.11,,,624431,,,3.877759821968624,-116.87762164113478,1.5349594318630404,11.39652243399197,24.455804781052557,-37.7708964119453,"3.5","1.6",64,"32.2",37,"78.7",2184,"5.4",718157,543901,624431,518934,650402,643396,683011,641343,664056,665828,"55.12",0.18,0.172,"0",1,0,0,1,54,5,"Slider",3,3,3,3,3,3,3,3,"Standard","Standard",56,"-0.054","-0.486"
"CH","2023-05-16","83.8","-2.81","5.24","Springer, George",543807,676760,"single","hit_into_play",,,,,9,"George Springer singles on a ground ball to right fielder Oswaldo Cabrera.","R","R","R","TOR","NYY","X",9,"ground_ball",0,0,2023,"-1.34","0.2","0.78","1.97",,,,2,5,"Bot",163.58,110.89,,,624431,,,11.074608820533586,-121.5597364450567,-1.4513740488840716,-15.578420231792842,25.615387387914108,-30.156087476483332,"3.5","1.6",124,"72.5",11,"84.4",2224,"7",718157,676760,624431,518934,650402,643396,683011,641343,664056,665828,"53.47",0.283,0.255,"0.9",1,1,0,2,39,1,"Changeup",1,3,1,3,3,1,1,3,"Standard","Standard",259,"0.018","0.132"
"SI","2023-05-16","88.1","-2","4.96","Springer, George",543807,543901,,"called_strike",,,,,7,"George Springer grounds into a force out, third baseman Isiah Kiner-Falefa to second baseman Gleyber Torres.   Kevin Kiermaier out at 2nd.    George Springer to 1st.","R","R","R","TOR","NYY","S",,,2,1,2023,"-1.64","-0.1","-0.58","1.81",,,595281,0,7,"Bot",,,,,624431,,,6.706065165531774,-128.05528691783178,-1.3004907759514313,-19.38055617049825,27.578285953650884,-33.19170979287149,"3.6","1.54",,,,"86.3",2041,"5.3",718157,543901,624431,518934,650402,643396,683011,641343,664056,665828,"55.22",,,,,,,,54,4,"Sinker",3,3,3,3,3,3,3,3,"Standard","Standard",258,"0","-0.084"
"SI","2023-05-16","87","-1.98","4.92","Springer, George",543807,543901,,"ball",,,,,13,"George Springer grounds into a force out, third baseman Isiah Kiner-Falefa to second baseman Gleyber Torres.   Kevin Kiermaier out at 2nd.    George Springer to 1st.","R","R","R","TOR","NYY","B",,,1,1,2023,"-1.51","-0.18","-1.11","2.05",,,595281,0,7,"Bot",,,,,624431,,,5.0908111370599505,-126.56149572855226,-0.32290051004664455,-17.288089736067825,26.894321881688946,-34.26947532124009,"3.47","1.52",,,,"85.4",2039,"5.4",718157,543901,624431,518934,650402,643396,683011,641343,664056,665828,"55.14",,,,,,,,54,3,"Sinker",3,3,3,3,3,3,3,3,"Standard","Standard",256,"0","0.063"
"SL","2023-05-16","79","-2.02","4.98","Springer, George",543807,543901,,"ball",,,,,14,"George Springer grounds into a force out, third baseman Isiah Kiner-Falefa to second baseman Gleyber Torres.   Kevin Kiermaier out at 2nd.    George Springer to 1st.","R","R","R","TOR","NYY","B",,,0,1,2023,"1.39","-0.43","1.03","2.15",,,595281,0,7,"Bot",,,,,624431,,,3.9925798201607017,-115.02972718518896,1.4270768144010944,11.490117136843269,22.970184910700194,-36.51666895101818,"3.52","1.54",,,,"77.4",2225,"5.3",718157,543901,624431,518934,650402,643396,683011,641343,664056,665828,"55.23",,,,,,,,54,2,"Slider",3,3,3,3,3,3,3,3,"Standard","Standard",49,"0","0.036"
"SI","2023-05-16","87.3","-1.93","5","Springer, George",543807,543901,,"called_strike",,,,,4,"George Springer grounds into a force out, third baseman Isiah Kiner-Falefa to second baseman Gleyber Torres.   Kevin Kiermaier out at 2nd.    George Springer to 1st.","R","R","R","TOR","NYY","S",,,0,0,2023,"-1.55","0.02","-0.35","2.55",,,595281,0,7,"Bot",,,,,624431,,,6.826319313942135,-126.9248385663599,0.21667743032693831,-18.19292395218538,26.86068424657999,-32.23663033963038,"3.58","1.54",,,,"85.5",2047,"5.3",718157,543901,624431,518934,650402,643396,683011,641343,664056,665828,"55.23",,,,,,,,54,1,"Sinker",3,3,3,3,3,3,3,3,"Standard","Standard",255,"0","-0.054"
"CH","2023-05-16","89","0.12","5.64","Springer, George",543807,593974,"walk","ball",,,,,14,"George Springer walks.","R","R","L","TOR","NYY","B",,,3,1,2023,"1.51","0.35","0.14","0.58",,,,1,9,"Bot",,,,,543309,,,-3.1116745483949972,-129.4575889967667,-7.036583264860615,17.584272287847902,28.875318762740932,-26.900789930814753,"3.52","1.6",,,,"88.3",2229,"6",718157,593974,543309,518934,650402,643396,683011,543305,664056,665828,"54.48",,0.695903,"0.7",1,0,0,,75,5,"Changeup",3,6,3,6,6,3,3,6,"Standard","Standard",126,"0.025","0.161"
"SI","2023-05-16","96.6","0.3","5.98","Springer, George",543807,593974,,"called_strike",,,,,9,"George Springer walks.","R","R","L","TOR","NYY","S",,,3,0,2023,"1.53","0.73","0.47","1.98",,,,1,9,"Bot",,,,,543309,,,-3.0122580617696846,-140.45476276277606,-6.660197599825014,20.921537060588033,34.10971095410727,-21.156166048743522,"3.69","1.68",,,,"95.7",2261,"6",718157,593974,543309,518934,650402,643396,683011,543305,664056,665828,"54.51",,,,,,,,75,4,"Sinker",3,6,3,6,6,3,3,6,"Standard","Standard",138,"0","-0.052"
"CH","2023-05-16","87","-1.27","5.5","Springer, George",543807,593334,"field_out","hit_into_play",,,,,14,"George Springer lines out to center fielder Harrison Bader.","R","R","R","TOR","NYY","X",8,"line_drive",2,2,2023,"-1.47","0.66","0.87","2.32",,,,0,1,"Bot",105.94,79.23,,,624431,,,8.116798662557532,-126.4176350880484,-2.7642221378504654,-17.407952501248698,26.89580105651974,-24.778465210046093,"3.5","1.6",302,"99.6",17,"86.6",2393,"6.2",718157,593334,624431,518934,650402,643396,683011,641343,664056,665828,"54.26",0.449,0.464,"0",1,0,0,4,4,6,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",223,"-0.021","-0.214"
"CU","2023-05-16","83","-1.3","5.72","Springer, George",543807,593334,,"foul",,,,,12,"George Springer lines out to center fielder Harrison Bader.","R","R","R","TOR","NYY","S",,,2,2,2023,"0.13","0.14","1.26","2.83",,,,0,1,"Bot",,,,,624431,,,5.571797356197272,-120.81887667960923,-0.44866825898743057,0.15890237366400414,23.210298337686773,-30.881858769457924,"3.5","1.6",205,"65.1",41,"82.5",2753,"5.9",718157,593334,624431,518934,650402,643396,683011,641343,664056,665828,"54.61",,,,,,,,4,5,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",24,"0","0"
"CH","2023-05-16","89.7","0.37","5.71","Springer, George",543807,593974,,"ball",,,,,14,"George Springer walks.","R","R","L","TOR","NYY","B",,,2,0,2023,"1.41","0.39","1.17","2.54",,,,1,9,"Bot",,,,,543309,,,-0.986928389049083,-130.58723862485374,-2.6317418581411265,16.3100819427366,28.772769450053865,-27.3500852401496,"3.52","1.57",,,,"88.9",2311,"5.9",718157,593974,543309,518934,650402,643396,683011,543305,664056,665828,"54.64",,,,,,,,75,3,"Changeup",3,6,3,6,6,3,3,6,"Standard","Standard",134,"0","0.09"
"SL","2023-05-16","87.5","0.19","5.79","Springer, George",543807,593974,,"ball",,,,,13,"George Springer walks.","R","R","L","TOR","NYY","B",,,1,0,2023,"-0.31","0.54","-1.43","0.58",,,,1,9,"Bot",,,,,543309,,,-3.258905299062434,-127.25974393628186,-7.487239729185948,-2.6931578973139665,26.713087919917474,-24.994748670287706,"3.58","1.49",,,,"87.2",2329,"6.2",718157,593974,543309,518934,650402,643396,683011,543305,664056,665828,"54.31",,,,,,,,75,2,"Slider",3,6,3,6,6,3,3,6,"Standard","Standard",151,"0","0.042"
"SI","2023-05-16","90.7","-1.53","5.32","Springer, George",543807,593334,,"foul",,,,,5,"George Springer lines out to center fielder Harrison Bader.","R","R","R","TOR","NYY","S",,,2,1,2023,"-1.42","0.46","-0.13","2.67",,,,0,1,"Bot",,,,,624431,,,6.52581431775014,-131.9406734014717,-1.6182118160307573,-18.01214247540177,29.976956480587187,-26.72029328967939,"3.5","1.6",3,"69.4",-43,"90.1",2496,"6.1",718157,593334,624431,518934,650402,643396,683011,641343,664056,665828,"54.4",,,,,,,,4,4,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",225,"0","-0.067"
"SI","2023-05-16","95","0.19","6.09","Springer, George",543807,593974,,"ball",,,,,14,"George Springer walks.","R","R","L","TOR","NYY","B",,,0,0,2023,"1.43","0.78","0.86","1.42",,,,1,9,"Bot",,,,,543309,,,-1.4243529161284183,-138.1729268246151,-8.260885960253141,18.615756973821508,30.7283903324304,-20.52172487517957,"3.63","1.57",,,,"94.3",2240,"5.9",718157,593974,543309,518934,650402,643396,683011,543305,664056,665828,"54.6",,,,,,,,75,1,"Sinker",3,6,3,6,6,3,3,6,"Standard","Standard",140,"0","0.025"
"CH","2023-05-16","86.4","-1.32","5.57","Springer, George",543807,593334,,"ball",,,,,14,"George Springer lines out to center fielder Harrison Bader.","R","R","R","TOR","NYY","B",,,1,1,2023,"-1.41","0.97","1.46","1.64",,,,0,1,"Bot",,,,,624431,,,9.432546316401359,-125.37275596515373,-5.041689299380068,-16.77648808631117,26.411472188739353,-21.082631164556332,"3.58","1.6",,,,"85.8",2372,"6.2",718157,593334,624431,518934,650402,643396,683011,641343,664056,665828,"54.32",,,,,,,,4,3,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",231,"0","0.053"
"SI","2023-05-16","91.2","-1.6","5.33","Springer, George",543807,593334,,"foul",,,,,8,"George Springer lines out to center fielder Harrison Bader.","R","R","R","TOR","NYY","S",,,1,0,2023,"-1.62","0.62","0.12","1.81",,,,0,1,"Bot",,,,,624431,,,7.769146400381162,-132.5821862060125,-4.24908776209262,-20.784318739850722,30.031921231090834,-24.12502238613622,"3.5","1.6",55,"31.1",28,"90.5",2474,"6.1",718157,593334,624431,518934,650402,643396,683011,641343,664056,665828,"54.42",,,,,,,,4,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",229,"0","-0.046"
"SI","2023-05-16","95.4","-2.73","5.97","Springer, George",543807,641656,"single","hit_into_play",,,,,11,"George Springer singles on a line drive to left fielder Jake Bauers.","R","R","R","TOR","NYY","X",7,"line_drive",1,0,2023,"-1.34","0.99","-0.85","2.96",,,,0,4,"Bot",84.66,116.24,,,624431,,,7.907987510675121,-138.64700022992054,-4.461402332690979,-19.08584644489398,31.771977019189936,-18.61232345100697,"3.5","1.6",232,"74.5",22,"94.7",2216,"6",718157,641656,624431,518934,650402,643396,683011,641343,664056,665828,"54.48",0.971,0.909,"0.9",1,1,0,4,25,2,"Sinker",0,2,0,2,2,0,0,2,"Standard","Standard",219,"0.047","0.351"
"FF","2023-05-16","90.6","-1.54","5.5","Springer, George",543807,593334,,"ball",,,,,12,"George Springer lines out to center fielder Harrison Bader.","R","R","R","TOR","NYY","B",,,0,0,2023,"-0.93","1.47","0.99","3.99",,,,0,1,"Bot",,,,,624431,,,8.250944297914026,-131.63090476200742,-0.9086019553229715,-12.563435463388688,29.164675100271996,-15.205863241287904,"3.38","1.52",,,,"89.8",2480,"6",718157,593334,624431,518934,650402,643396,683011,641343,664056,665828,"54.5",,,,,,,,4,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",224,"0","0.036"
"FF","2023-05-16","96.2","-2.44","6.14","Springer, George",543807,641656,,"ball",,,,,14,"George Springer singles on a line drive to left fielder Jake Bauers.","R","R","R","TOR","NYY","B",,,0,0,2023,"-0.89","1.28","0.54","1.33",,,,0,4,"Bot",,,,,624431,,,9.916670498448982,-139.51283342377957,-10.049565783432469,-13.868537857105212,31.23614485156216,-13.234750872511471,"3.6","1.62",,,,"96.1",2281,"6.4",718157,641656,624431,518934,650402,643396,683011,641343,664056,665828,"54.07",,,,,,,,25,1,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",217,"0","0.036"
"SI","2023-05-15","95.1","-1.57","6.14","Springer, George",543807,666745,"field_out","hit_into_play",,,,,7,"George Springer grounds out, shortstop Anthony Volpe to first baseman Anthony Rizzo.","R","R","R","TOR","NYY","X",6,"ground_ball",0,0,2023,"-1.71","1.03","-0.49","2.1",,595281,,2,6,"Bot",112.3,143.1,,,543309,,,6.648597651630952,-138.1086896928635,-7.1353065808098535,-23.328407076140085,35.52220492805205,-17.47388409135022,"3.49","1.6",3,"76.7",-33,"94.2",2110,"6.3",718164,666745,543309,519203,650402,665828,683011,641343,543305,592450,"54.25",0.046,0.05,"0",1,0,0,2,51,1,"Sinker",0,6,0,6,6,0,0,6,"Standard","Standard",219,"-0.007","-0.326"
"SI","2023-05-15","93.4","-1.6","6.08","Springer, George",543807,666745,"field_out","hit_into_play",,,,,1,"George Springer grounds out, shortstop Anthony Volpe to first baseman Anthony Rizzo.","R","R","R","TOR","NYY","X",6,"ground_ball",2,2,2023,"-1.47","0.84","-0.7","3.13",,,,0,4,"Bot",114,138.1,,,543309,,,5.530729359572042,-135.84525409339503,-3.596695437342278,-19.34722800002305,34.430643866347964,-21.242311760274724,"3.49","1.6",111,"73.2",10,"92.6",2207,"6.2",718164,666745,543309,519203,650402,665828,683011,641343,543305,592450,"54.3",0.289,0.27,"0",1,0,0,2,31,5,"Sinker",0,5,0,5,5,0,0,5,"Standard","Standard",223,"-0.013","-0.214"
"CH","2023-05-15","84.6","-1.25","6.05","Springer, George",543807,666745,,"called_strike",,,,,2,"George Springer grounds out, shortstop Anthony Volpe to first baseman Anthony Rizzo.","R","R","R","TOR","NYY","S",,,2,1,2023,"-1.5","0.67","0.27","3.11",,,,0,4,"Bot",,,,,543309,,,6.542585312431686,-122.96908094587431,-1.7371005151500079,-16.522350462659915,28.756081924311054,-25.288914948513398,"3.54","1.6",,,,"83.9",1751,"6.3",718164,666745,543309,519203,650402,665828,683011,641343,543305,592450,"54.22",,,,,,,,31,4,"Changeup",0,5,0,5,5,0,0,5,"Standard","Standard",232,"0","-0.067"
"SI","2023-05-15","94","-1.46","6.17","Springer, George",543807,666745,,"ball",,,,,11,"George Springer grounds out, shortstop Anthony Volpe to first baseman Anthony Rizzo.","R","R","R","TOR","NYY","B",,,1,1,2023,"-1.42","0.96","-0.18","4.3",,,,0,4,"Bot",,,,,543309,,,6.4473568093625,-136.64318740811802,-1.1630656931692174,-19.178091089230826,34.08120786467877,-20.235615742776496,"3.57","1.6",,,,"93.2",2196,"6.2",718164,666745,543309,519203,650402,665828,683011,641343,543305,592450,"54.33",,,,,,,,31,3,"Sinker",0,5,0,5,5,0,0,5,"Standard","Standard",214,"0","0.053"
"SI","2023-05-15","94","-1.61","6.16","Springer, George",543807,666745,,"ball",,,,,11,"George Springer grounds out, shortstop Anthony Volpe to first baseman Anthony Rizzo.","R","R","R","TOR","NYY","B",,,0,1,2023,"-1.68","1.01","-2.39","3.03",,,,0,4,"Bot",,,,,543309,,,1.6877742528967947,-136.67718326291114,-4.499068994864804,-21.206390325502113,36.1560803232801,-18.778519589141332,"3.54","1.6",,,,"92.8",2136,"6.1",718164,666745,543309,519203,650402,665828,683011,641343,543305,592450,"54.44",,,,,,,,31,2,"Sinker",0,5,0,5,5,0,0,5,"Standard","Standard",220,"0","0.028"
"ST","2023-05-15","80.8","-1.84","5.91","Springer, George",543807,666745,,"called_strike",,,,,3,"George Springer grounds out, shortstop Anthony Volpe to first baseman Anthony Rizzo.","R","R","R","TOR","NYY","S",,,0,0,2023,"1.31","-0.34","0.3","3.33",,,,0,4,"Bot",,,,,543309,,,2.2505684140572706,-117.51883483433295,1.6359859312045688,11.482536617851608,26.09254571292802,-35.863886769489895,"3.54","1.6",,,,"79.9",2261,"6.1",718164,666745,543309,519203,650402,665828,683011,641343,543305,592450,"54.39",,,,,,,,31,1,"Sweeper",0,5,0,5,5,0,0,5,"Standard","Standard",44,"0","-0.038"
