"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SL","2023-06-29","88.3","-2.58","6.09","Romano, Jordan",682641,605447,"field_error","hit_into_play",,,,,7,"Luis Matos reaches on a throwing error by third baseman Matt Chapman.","R","R","R","TOR","SF","X",5,"ground_ball",0,0,2023,"0.2","-0.24","-0.28","1.71",,,,2,9,"Top",98.21,168.13,,,672386,,,5.330731821741331,-128.53922153005658,-4.181684465809793,1.0872620106399842,26.853526143448587,-34.18149640517862,"3.43","1.66",3,"106.7",-29,"90.8",2029,"7.8",717564,605447,672386,474832,669289,656305,666182,593160,662139,543807,"52.69",0.129,0.124,"0.9",1,0,0,2,65,1,"Slider",2,1,1,2,1,2,1,2,"Strategic","Standard",62,"-0.043","0.147"
"SL","2023-06-29","88","-2.41","6.06","Romano, Jordan",596103,605447,"strikeout","swinging_strike_blocked",,,,,14,"Austin Slater strikes out swinging.","R","R","R","TOR","SF","S",2,,1,2,2023,"0.38","-0.2","0.48","0.97",,,,1,9,"Top",,,,,672386,,,6.363515449899339,-128.07197198636052,-5.984725968559861,2.956374801382367,25.16958972610588,-33.42142821638695,"3.44","1.72",,,,"90.3",2179,"7.6",717564,605447,672386,474832,669289,656305,666182,593160,662139,543807,"52.93",,0,"0",1,0,0,,64,4,"Slider",2,1,1,2,1,2,1,2,"Strategic","Strategic",62,"0.052","-0.119"
"SL","2023-06-29","87.7","-2.51","5.94","Romano, Jordan",596103,605447,,"foul",,,,,5,"Austin Slater strikes out swinging.","R","R","R","TOR","SF","S",,,1,1,2023,"0.22","-0.2","-0.15","2.38",,,,1,9,"Top",,,,,672386,,,5.4068203923714115,-127.69611950474254,-2.0917218608153845,1.258239070008623,26.826629199371535,-34.161770325623635,"3.44","1.72",192,"67.2",41,"89.9",2083,"7.7",717564,605447,672386,474832,669289,656305,666182,593160,662139,543807,"52.82",,,,,,,,64,3,"Slider",2,1,1,2,1,2,1,2,"Standard","Strategic",60,"0","-0.043"
"SL","2023-06-29","88.3","-2.75","5.97","Romano, Jordan",596103,605447,,"foul",,,,,5,"Austin Slater strikes out swinging.","R","R","R","TOR","SF","S",,,1,0,2023,"0.42","-0.15","-0.03","2.86",,,,1,9,"Top",,,,,672386,,,5.886650144881949,-128.5133713287448,-1.1508750352421786,3.3230426942004816,27.750746166294775,-33.76977443946508,"3.44","1.72",249,"79.8",43,"89.9",2232,"7.4",717564,605447,672386,474832,669289,656305,666182,593160,662139,543807,"53.14",,,,,,,,64,2,"Slider",2,1,1,2,1,2,1,2,"Standard","Strategic",65,"0","-0.031"
"SL","2023-06-29","86.9","-2.97","5.58","Romano, Jordan",596103,605447,,"blocked_ball",,,,,14,"Austin Slater strikes out swinging.","R","R","R","TOR","SF","B",,,0,0,2023,"0.39","-0.34","1.16","0.16",,,666165,0,9,"Top",,,,,672386,,,9.193970587759532,-126.19192175512299,-6.1734086009314915,2.4391058375390595,24.264490646899308,-34.78821683275102,"3.4","1.72",,,,"88",2113,"7",717564,605447,672386,474832,669289,656305,666182,593160,662139,543807,"53.53",,,,,,,,64,1,"Slider",2,1,1,2,1,2,1,2,"Standard","Strategic",93,"0.186","0.045"
"FF","2023-06-29","98.3","-2.8","5.88","Romano, Jordan",666165,605447,"single","hit_into_play",,,,,4,"Blake Sabol singles on a sharp line drive to center fielder Daulton Varsho.   Patrick Bailey scores.","R","L","R","TOR","SF","X",8,"line_drive",0,2,2023,"-0.28","1.6","-0.59","2.5",,672275,,0,9,"Top",136.3,67.18,,,672386,,,6.820676684662312,-142.9055946636386,-7.610139087497709,-5.400948565040642,32.98778243143004,-8.596114707684333,"3.56","1.75",199,"105.1",12,"101",2342,"7.8",717564,605447,672386,474832,669289,656305,666182,593160,662139,543807,"52.7",0.914,0.911,"0.9",1,1,0,4,63,3,"4-Seam Fastball",2,0,0,2,1,2,1,2,"Standard","Standard",206,"-0.115","0.832"
"FF","2023-06-29","98","-3.08","5.7","Romano, Jordan",666165,605447,,"swinging_strike",,,,,1,"Blake Sabol singles on a sharp line drive to center fielder Daulton Varsho.   Patrick Bailey scores.","R","L","R","TOR","SF","S",,,0,1,2023,"-0.27","1.53","-0.35","3.28",,672275,,0,9,"Top",,,,,672386,,,8.191946727839097,-142.41073996855863,-4.66808657946999,-5.591159979643418,32.55334694881935,-10.480735654931362,"3.56","1.75",,,,"100.1",2369,"7.5",717564,605447,672386,474832,669289,656305,666182,593160,662139,543807,"52.97",,,,,,,,63,2,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard",209,"0","-0.084"
"FF","2023-06-29","97","-3.19","5.63","Romano, Jordan",666165,605447,,"foul",,,,,5,"Blake Sabol singles on a sharp line drive to center fielder Daulton Varsho.   Patrick Bailey scores.","R","L","R","TOR","SF","S",,,0,0,2023,"-0.4","1.31","-0.08","2.94",,672275,,0,9,"Top",,,,,672386,,,9.486443724940804,-141.01920095554698,-4.794453370826082,-7.398283595080959,31.295027059895894,-13.694424121856231,"3.56","1.75",251,"76",32,"99.7",2318,"7.8",717564,605447,672386,474832,669289,656305,666182,593160,662139,543807,"52.7",,,,,,,,63,1,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard",209,"0","-0.062"
"SL","2023-06-29","88.2","-3.18","5.66","Romano, Jordan",672275,605447,"double","hit_into_play",,,,,9,"Patrick Bailey doubles (10) on a fly ball to right fielder George Springer.","R","L","R","TOR","SF","X",9,"fly_ball",3,2,2023,"0.56","-0.33","0.47","2.05",,,,0,9,"Top",169.95,73.79,,,672386,,,7.914577408847053,-128.2667628765029,-2.043370828243911,4.582354958223504,25.70647271848751,-35.5835510925443,"3.29","1.58",372,"95.4",26,"90.6",2161,"7.7",717564,605447,672386,474832,669289,656305,666182,593160,662139,543807,"52.77",0.217,0.306,"1.25",1,1,1,5,62,6,"Slider",2,0,0,2,0,2,0,2,"Standard","Standard",84,"-0.087","0.554"
"FF","2023-06-29","96.2","-3.23","5.61","Romano, Jordan",672275,605447,,"called_strike",,,,,13,"Patrick Bailey doubles (10) on a fly ball to right fielder George Springer.","R","L","R","TOR","SF","S",,,3,1,2023,"-0.56","1.35","-0.97","1.94",,,,0,9,"Top",,,,,672386,,,7.474352241213724,-139.77898410737754,-7.370093057638767,-9.048974602648649,30.601948762712,-13.016783755689929,"3.32","1.65",,,,"98.6",2301,"7.6",717564,605447,672386,474832,669289,656305,666182,593160,662139,543807,"52.88",,,,,,,,62,5,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard",209,"0","-0.079"
"SL","2023-06-29","86.1","-3.06","5.8","Romano, Jordan",672275,605447,,"ball",,,,,14,"Patrick Bailey doubles (10) on a fly ball to right fielder George Springer.","R","L","R","TOR","SF","B",,,2,1,2023,"0.42","-0.3","0.93","1.95",,,,0,9,"Top",,,,,672386,,,8.76354783935552,-125.13341613368644,-2.3140603513263156,2.7106535718065263,24.899645382752176,-35.09416688959287,"3.37","1.58",,,,"87.6",2182,"7.3",717564,605447,672386,474832,669289,656305,666182,593160,662139,543807,"53.23",,,,,,,,62,4,"Slider",2,0,0,2,0,2,0,2,"Standard","Standard",66,"0","0.116"
"FF","2023-06-29","96.7","-3.13","5.76","Romano, Jordan",672275,605447,,"ball",,,,,11,"Patrick Bailey doubles (10) on a fly ball to right fielder George Springer.","R","L","R","TOR","SF","B",,,1,1,2023,"-0.57","1.46","-0.88","3.6",,,,0,9,"Top",,,,,672386,,,7.479373317155422,-140.6329560092601,-3.5630538545637016,-9.368642830677311,34.19348220399523,-12.241614874489272,"3.35","1.58",,,,"98.5",2389,"7.5",717564,605447,672386,474832,669289,656305,666182,593160,662139,543807,"53",,,,,,,,62,3,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard",208,"0","0.053"
"FF","2023-06-29","98.4","-3.04","6.01","Romano, Jordan",672275,605447,,"ball",,,,,11,"Patrick Bailey doubles (10) on a fly ball to right fielder George Springer.","R","L","R","TOR","SF","B",,,0,1,2023,"-0.6","1.59","-1.05","2.92",,,,0,9,"Top",,,,,672386,,,6.891910256859002,-142.91615033888434,-6.667977060398809,-9.843922363429012,35.40174249551124,-9.006318521731195,"3.38","1.58",,,,"99.3",2470,"7.1",717564,605447,672386,474832,669289,656305,666182,593160,662139,543807,"53.42",,,,,,,,62,2,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard",207,"0","0.028"
"FF","2023-06-29","96.4","-3.13","5.75","Romano, Jordan",672275,605447,,"called_strike",,,,,5,"Patrick Bailey doubles (10) on a fly ball to right fielder George Springer.","R","L","R","TOR","SF","S",,,0,0,2023,"-0.34","1.6","0.27","2.6",,,,0,9,"Top",,,,,672386,,,9.975582706167103,-139.92475355354114,-6.488507569813013,-6.7639182409802485,33.32274590707565,-9.83440392730714,"3.35","1.58",,,,"97.7",2317,"7.3",717564,605447,672386,474832,669289,656305,666182,593160,662139,543807,"53.2",,,,,,,,62,1,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard",205,"0","-0.038"
"FF","2023-06-24","96.5","-2.82","5.71","Romano, Jordan",676116,605447,"strikeout","swinging_strike",,,,,1,"Ryan Noda strikes out swinging.","R","L","R","TOR","OAK","S",2,,2,2,2023,"-0.46","1.35","-0.57","2.83",669127,642180,,2,9,"Top",,,,,643376,,,7.282342881577464,-140.25485495274293,-5.297428672719809,-7.773727233708743,31.73399131262621,-13.386288218032428,"3.37","1.63",,,,"99.5",2238,"8",717634,605447,643376,665489,669289,656305,666182,662139,595281,543807,"52.48",,0,"0",1,0,0,,79,5,"4-Seam Fastball",7,3,3,7,3,7,3,7,"Standard","Standard",211,"0.014","-0.412"
"FF","2023-06-24","97.7","-2.8","5.78","Romano, Jordan",676116,605447,,"ball",,,,,11,"Ryan Noda strikes out swinging.","R","L","R","TOR","OAK","B",,,1,2,2023,"-0.33","1.4","-0.68","3.89",669127,642180,,2,9,"Top",,,,,643376,,,6.622102039147923,-142.20161544784332,-2.868629295524323,-5.9840173148862235,32.99341830667483,-12.769312871315345,"3.26","1.52",,,,"100.1",2377,"7.6",717634,605447,643376,665489,669289,656305,666182,662139,595281,543807,"52.89",,,,,,,,79,4,"4-Seam Fastball",7,3,3,7,3,7,3,7,"Standard","Standard",207,"0","0.035"
"FF","2023-06-24","97.8","-2.58","6","Romano, Jordan",676116,605447,,"ball",,,,,11,"Ryan Noda strikes out swinging.","R","L","R","TOR","OAK","B",,,0,2,2023,"-0.15","1.38","-0.64","4.74",669127,642180,,2,9,"Top",,,,,643376,,,5.680094950743642,-142.3273986113756,-1.0765068131085742,-3.3152655188208175,33.14151596810618,-13.442907267783099,"3.26","1.55",,,,"99.7",2178,"7.3",717634,605447,643376,665489,669289,656305,666182,662139,595281,543807,"53.16",,,,,,,,79,3,"4-Seam Fastball",7,3,3,7,3,7,3,7,"Standard","Standard",190,"0","0.02"
"FF","2023-06-24","96.6","-2.6","5.91","Romano, Jordan",676116,605447,,"foul",,,,,3,"Ryan Noda strikes out swinging.","R","L","R","TOR","OAK","S",,,0,1,2023,"-0.33","1.45","0.35","2.96",669127,642180,,2,9,"Top",,,,,643376,,,8.84867298643112,-140.42251692823635,-5.704298083201537,-6.421723801247448,31.877833054380343,-11.857747691775796,"3.37","1.63",177,"74.7",17,"98.9",2277,"7.6",717634,605447,643376,665489,669289,656305,666182,662139,595281,543807,"52.88",,,,,,,,79,2,"4-Seam Fastball",7,3,3,7,3,7,3,7,"Standard","Standard",200,"0","-0.148"
"SL","2023-06-24","87.6","-2.81","5.78","Romano, Jordan",676116,605447,,"swinging_strike",,,,,5,"Ryan Noda strikes out swinging.","R","L","R","TOR","OAK","S",,,0,0,2023,"0.24","-0.06","-0.18","2.56",669127,642180,,2,9,"Top",,,,,643376,,,6.022327586413099,-127.39499931730481,-1.4932706192526193,1.2702692017554285,27.456977227724597,-32.719852761391145,"3.37","1.63",,,,"89.6",2194,"7.7",717634,605447,643376,665489,669289,656305,666182,662139,595281,543807,"52.82",,,,,,,,79,1,"Slider",7,3,3,7,3,7,3,7,"Standard","Standard",74,"0","-0.073"
"FF","2023-06-23","94.8","-2.65","5.84","Romano, Jordan",668843,605447,"field_out","hit_into_play",,,,,2,"Conner Capel grounds out, second baseman Whit Merrifield to first baseman Vladimir Guerrero Jr.","R","L","R","TOR","OAK","X",4,"ground_ball",0,1,2023,"-0.14","1.41","0.13","2.93",,,,2,9,"Top",150.89,163.4,,,643376,,,7.836729969727732,-137.92229379214598,-5.28333984310125,-3.4478774306139166,28.2067987823481,-13.098760466702165,"3.32","1.61",15,"94.5",-10,"98.1",2300,"8",717646,605447,643376,665489,593160,656305,666182,662139,595281,543807,"52.54",0.177,0.156,"0",1,0,0,2,66,2,"4-Seam Fastball",4,5,5,4,5,4,5,4,"Standard","Standard",195,"0.008","-0.089"
"SL","2023-06-23","85.1","-2.67","5.88","Romano, Jordan",668843,605447,,"foul",,,,,5,"Conner Capel grounds out, second baseman Whit Merrifield to first baseman Vladimir Guerrero Jr.","R","L","R","TOR","OAK","S",,,0,0,2023,"0.44","-0.19","-0.1","2.78",,,,2,9,"Top",,,,,643376,,,5.263426331170127,-123.78818861419023,-0.5093048704503135,3.371025391109868,26.12318465446204,-34.21713781681524,"3.32","1.61",175,"67.8",56,"86.6",2104,"7.4",717646,605447,643376,665489,593160,656305,666182,662139,595281,543807,"53.09",,,,,,,,66,1,"Slider",4,5,5,4,5,4,5,4,"Standard","Standard",61,"0","-0.017"
"SL","2023-06-23","86.5","-2.69","6.13","Romano, Jordan",642180,605447,"field_out","hit_into_play",,,,,11,"Tyler Wade grounds out, second baseman Whit Merrifield to first baseman Vladimir Guerrero Jr.","R","L","R","TOR","OAK","X",4,"ground_ball",1,2,2023,"0.15","-0.12","-0.88","2.47",,,,1,9,"Top",143.27,161.88,,,643376,,,4.108404581534858,-125.95012524190541,-2.2716081234756644,0.6864111491424747,26.48758358782811,-33.22472986612322,"3.31","1.52",51,"87.7",1,"88.6",2118,"7.6",717646,605447,643376,665489,593160,656305,666182,662139,595281,543807,"52.87",0.283,0.294,"0",1,0,0,2,65,5,"Slider",4,5,5,4,5,4,5,4,"Strategic","Standard",54,"0.012","-0.119"
"SL","2023-06-23","89.5","-2.41","5.98","Romano, Jordan",642180,605447,,"ball",,,,,14,"Tyler Wade grounds out, second baseman Whit Merrifield to first baseman Vladimir Guerrero Jr.","R","L","R","TOR","OAK","B",,,0,2,2023,"0.31","0.11","1.07","0.56",,,,1,9,"Top",,,,,643376,,,8.06249750764695,-129.91306642721932,-7.687668318569029,1.7832766261397135,28.053519271616963,-29.45494160165637,"3.32","1.47",,,,"91",2271,"7.4",717646,605447,643376,665489,593160,656305,666182,662139,595281,543807,"53.13",,,,,,,,65,4,"Slider",4,5,5,4,5,4,5,4,"Strategic","Standard",75,"0","0.012"
"FF","2023-06-23","97.8","-2.39","6.02","Romano, Jordan",642180,605447,,"foul",,,,,1,"Tyler Wade grounds out, second baseman Whit Merrifield to first baseman Vladimir Guerrero Jr.","R","L","R","TOR","OAK","S",,,0,2,2023,"-0.37","1.72","-0.71","3.2",,,,1,9,"Top",,,,,643376,,,5.529186734011839,-142.2044943077398,-6.15475204475806,-6.387922608443096,36.456113819096515,-7.657076163343139,"3.31","1.52",258,"84.4",46,"99.8",2445,"7.7",717646,605447,643376,665489,593160,656305,666182,662139,595281,543807,"52.79",,,,,,,,65,3,"4-Seam Fastball",4,5,5,4,5,4,5,4,"Standard","Standard",205,"0","0"
"FF","2023-06-23","98","-2.83","5.84","Romano, Jordan",642180,605447,,"called_strike",,,,,4,"Tyler Wade grounds out, second baseman Whit Merrifield to first baseman Vladimir Guerrero Jr.","R","L","R","TOR","OAK","S",,,0,1,2023,"-0.51","1.41","-0.37","2.47",,,,1,9,"Top",,,,,643376,,,8.056556252734318,-142.28548084750184,-7.024842160003444,-8.876391529958983,34.63670263021629,-11.605178950282813,"3.45","1.57",,,,"100.4",2437,"7.8",717646,605447,643376,665489,593160,656305,666182,662139,595281,543807,"52.66",,,,,,,,65,2,"4-Seam Fastball",4,5,5,4,5,4,5,4,"Standard","Standard",207,"0","-0.036"
"FF","2023-06-23","96.6","-2.95","5.73","Romano, Jordan",642180,605447,,"called_strike",,,,,3,"Tyler Wade grounds out, second baseman Whit Merrifield to first baseman Vladimir Guerrero Jr.","R","L","R","TOR","OAK","S",,,0,0,2023,"-0.21","1.31","0.61","3.19",,,,1,9,"Top",,,,,643376,,,10.227846157540899,-140.31424164924366,-4.236901005850738,-5.10410979944648,31.78132102367401,-14.112998908119991,"3.45","1.52",,,,"98.9",2466,"7.7",717646,605447,643376,665489,593160,656305,666182,662139,595281,543807,"52.81",,,,,,,,65,1,"4-Seam Fastball",4,5,5,4,5,4,5,4,"Standard","Standard",199,"0","-0.026"
"SL","2023-06-23","85.7","-2.67","5.95","Romano, Jordan",669127,605447,"home_run","hit_into_play",,,,,5,"Shea Langeliers homers (9) on a fly ball to left field.","R","R","R","TOR","OAK","X",,"fly_ball",1,1,2023,"0.31","-0.3","0.15","2.41",,,,1,9,"Top",42.09,64.41,,,643376,,,6.169736563486469,-124.69400516640259,-1.488807500326016,1.991924946026872,25.570381680019068,-35.25415122500581,"3.27","1.5",391,"102.8",33,"87.5",2168,"7.4",717646,605447,643376,665489,593160,656305,666182,662139,595281,543807,"53.06",0.623,1.244,"2",1,0,3,6,64,3,"Slider",4,4,4,4,5,4,5,4,"Strategic","Standard",64,"-0.384","1.007"
"FF","2023-06-23","96.4","-2.54","6.08","Romano, Jordan",669127,605447,,"ball",,,,,11,"Shea Langeliers homers (9) on a fly ball to left field.","R","R","R","TOR","OAK","B",,,0,1,2023,"-0.11","1.48","-0.22","4.04",,,,1,9,"Top",,,,,643376,,,6.560775785024628,-140.30457457320557,-3.3013145354166484,-2.9006876900226186,32.29957240383101,-12.030590490659435,"3.17","1.44",,,,"98.7",2225,"7.6",717646,605447,643376,665489,593160,656305,666182,662139,595281,543807,"52.92",,,,,,,,64,2,"4-Seam Fastball",4,4,4,4,4,4,4,4,"Strategic","Standard",202,"0","0.019"
"FF","2023-06-23","96.2","-2.69","5.89","Romano, Jordan",669127,605447,,"swinging_strike",,,,,12,"Shea Langeliers homers (9) on a fly ball to left field.","R","R","R","TOR","OAK","S",,,0,0,2023,"-0.06","1.33","0.11","3.79",,,,1,9,"Top",,,,,643376,,,7.808146480762191,-139.93977821340394,-3.0737457205983185,-2.548018739234528,31.752852216708046,-14.216223059040656,"3.27","1.5",,,,"99.2",2247,"8",717646,605447,643376,665489,593160,656305,666182,662139,595281,543807,"52.49",,,,,,,,64,1,"4-Seam Fastball",4,4,4,4,4,4,4,4,"Strategic","Standard",201,"0","-0.026"
"FF","2023-06-23","95.5","-2.91","5.78","Romano, Jordan",607054,605447,"field_out","hit_into_play",,,,,3,"Jace Peterson lines out to right fielder George Springer.","R","L","R","TOR","OAK","X",9,"line_drive",0,1,2023,"-0.28","1.27","0.3","3.26",,,,0,9,"Top",148.33,90.98,,,643376,,,9.298000218067354,-138.85424385368248,-3.995476555008579,-5.586710196813788,28.78061538350636,-14.934466761982113,"3.21","1.49",275,"76.1",28,"98.1",2113,"7.6",717646,605447,643376,665489,593160,656305,666182,662139,595281,543807,"52.9",0.423,0.384,"0",1,0,0,3,63,2,"4-Seam Fastball",4,4,4,4,4,4,4,4,"Standard","Standard",204,"0.058","-0.2"
"SL","2023-06-23","84.8","-3.01","5.71","Romano, Jordan",607054,605447,,"called_strike",,,,,5,"Jace Peterson lines out to right fielder George Springer.","R","L","R","TOR","OAK","S",,,0,0,2023,"0.47","-0.25","0.12","2.22",,,,0,9,"Top",,,,,643376,,,6.502260584433685,-123.37548272450834,-1.3467398664719632,3.5442207643162855,23.45361280029864,-34.718572216896376,"3.25","1.44",,,,"86.7",2007,"7.4",717646,605447,643376,665489,593160,656305,666182,662139,595281,543807,"53.09",,,,,,,,63,1,"Slider",4,4,4,4,4,4,4,4,"Standard","Standard",87,"0","-0.038"
"FF","2023-06-21","98.2","-2.6","5.68","Romano, Jordan",650333,605447,"force_out","hit_into_play",,,,,5,"Luis Arraez grounds into a force out, fielded by shortstop Santiago Espinal.   Nick Fortes out at 2nd.","R","L","R","MIA","TOR","X",6,"ground_ball",1,1,2023,"-0.28","1.19","0.09","2.05",,641505,663743,2,9,"Bot",123.85,146.83,,,623168,,,8.213034369694766,-142.66364812574372,-7.3154977395847,-5.670600464493515,32.77593160062897,-14.434640150025388,"3.17","1.47",8,"97.6",-13,"101.5",2199,"8.1",717676,605447,623168,665489,624415,656305,669289,662139,595281,543807,"52.35",0.206,0.184,"0",1,0,0,2,75,3,"4-Seam Fastball",3,6,3,6,6,3,3,6,"Standard","Standard",203,"-0.041","-0.448"
"FF","2023-06-21","99.9","-2.58","5.79","Romano, Jordan",650333,605447,,"ball",,,,,14,"Luis Arraez grounds into a force out, fielded by shortstop Santiago Espinal.   Nick Fortes out at 2nd.","R","L","R","MIA","TOR","B",,,0,1,2023,"-0.31","1.34","0.19","1.21",,641505,663743,2,9,"Bot",,,,,623168,,,8.640584951825963,-144.87110120283157,-10.729007064158358,-6.364617021096956,33.23587619595419,-10.860918891976524,"3.09","1.39",,,,"103.2",2326,"8.2",717676,605447,623168,665489,624415,656305,669289,662139,595281,543807,"52.28",,,,,,,,75,2,"4-Seam Fastball",3,6,3,6,6,3,3,6,"Standard","Standard",208,"0","0.04"
"FF","2023-06-21","98.1","-2.7","5.82","Romano, Jordan",650333,605447,,"foul",,,,,2,"Luis Arraez grounds into a force out, fielded by shortstop Santiago Espinal.   Nick Fortes out at 2nd.","R","L","R","MIA","TOR","S",,,0,0,2023,"-0.22","1.38","-0.22","3",,641505,663743,2,9,"Bot",,,,,623168,,,7.444875698710862,-142.6291976692167,-5.476851909834215,-4.763743706261825,33.47484129631073,-12.241422658687815,"3.17","1.47",233,"83.6",25,"101",2303,"8",717676,605447,623168,665489,624415,656305,669289,662139,595281,543807,"52.53",,,,,,,,75,1,"4-Seam Fastball",3,6,3,6,6,3,3,6,"Standard","Standard",205,"0","-0.063"
"SL","2023-06-21","90.5","-2.55","5.83","Romano, Jordan",493329,605447,"strikeout","foul_tip",,,,,14,"Yuli Gurriel strikes out on a foul tip.","R","R","R","MIA","TOR","S",2,,0,2,2023,"0.25","-0.43","0.26","0.8",,641505,663743,1,9,"Bot",,,,,623168,,,6.657434096406112,-131.58841863874423,-5.817560540251978,1.483768482614995,28.920370011944268,-36.058651693149535,"3.34","1.6",,,,"93",2165,"7.9",717676,605447,623168,665489,624415,656305,669289,662139,595281,543807,"52.59",,0,"0",1,0,0,,74,3,"Slider",3,6,3,6,6,3,3,6,"Standard","Standard",46,"-0.057","-0.294"
"SL","2023-06-21","88.6","-2.69","5.88","Romano, Jordan",493329,605447,,"foul",,,,,5,"Yuli Gurriel strikes out on a foul tip.","R","R","R","MIA","TOR","S",,,0,1,2023,"0.67","-0.3","0","2.48",,641505,663743,1,9,"Bot",,,,,623168,,,5.308233624338458,-129.0218074818368,-1.6085459526468533,6.280662004716161,27.674341840837577,-35.40504350238392,"3.34","1.6",115,"70.7",73,"91.1",2247,"7.8",717676,605447,623168,665489,624415,656305,669289,662139,595281,543807,"52.68",,,,,,,,74,2,"Slider",3,6,3,6,6,3,3,6,"Standard","Standard",59,"0","-0.097"
"SL","2023-06-21","87.6","-2.97","5.65","Romano, Jordan",493329,605447,,"called_strike",,,,,13,"Yuli Gurriel strikes out on a foul tip.","R","R","R","MIA","TOR","S",,,0,0,2023,"0.64","-0.14","-0.85","1.69",,641505,663743,1,9,"Bot",,,,,623168,,,3.8945475060490544,-127.50756434010007,-3.2032239467180244,6.161126258313906,26.93734926874068,-33.222590120237065,"3.34","1.6",,,,"90.3",2162,"8",717676,605447,623168,665489,624415,656305,669289,662139,595281,543807,"52.52",,,,,,,,74,1,"Slider",3,6,3,6,6,3,3,6,"Standard","Standard",74,"0","-0.078"
